tourney_id,tourney_name,tourney_date,match_num,winner_id,winner_name,winner_hand,winner_ioc,loser_id,loser_name,loser_hand,loser_ioc,score,round,tourney_year
2011-520,Roland Garros,2011-05-22,16,104417,Robin Soderling,R,SWE,105992,Ryan Harrison,R,USA,6-1 6-7(5) 6-3 7-5,R128,2011
2011-520,Roland Garros,2011-05-22,17,104918,Andy Murray,R,GBR,103799,Eric Prodon,R,FRA,6-4 6-1 6-3,R128,2011
2011-520,Roland Garros,2011-05-22,18,104620,Simone Bolelli,R,ITA,104433,Frank Dancevic,R,CAN,6-1 6-3 6-7(5) 6-2,R128,2011
2011-520,Roland Garros,2011-05-22,19,103096,Arnaud Clement,R,FRA,103835,Filippo Volandri,R,ITA,6-3 1-6 7-6(9) 6-4,R128,2011
2011-520,Roland Garros,2011-05-22,20,103582,Michael Berrer,L,GER,105683,Milos Raonic,R,CAN,6-4 4-6 6-3 6-4,R128,2011
2011-520,Roland Garros,2011-05-22,21,105238,Alexandr Dolgopolov,R,UKR,102783,Rainer Schuettler,R,GER,6-3 6-3 6-1,R128,2011
2011-520,Roland Garros,2011-05-22,22,104890,Andreas Haider Maurer,R,AUT,104976,Ryan Sweeting,R,USA,6-1 6-7(5) 6-2 6-0,R128,2011
2011-520,Roland Garros,2011-05-22,23,104735,Tobias Kamke,R,GER,103694,Olivier Rochus,R,BEL,6-7(5) 6-3 6-3 6-2,R128,2011
2011-520,Roland Garros,2011-05-22,24,104678,Viktor Troicki,R,SRB,104714,Julian Reister,R,GER,6-4 6-3 6-3,R128,2011
2011-520,Roland Garros,2011-05-22,25,103997,Lukasz Kubot,R,POL,104597,Nicolas Almagro,R,ESP,3-6 2-6 7-6(3) 7-6(5) 6-4,R128,2011
2011-520,Roland Garros,2011-05-22,26,104122,Carlos Berlocq,R,ARG,106071,Bernard Tomic,R,AUS,7-5 6-4 6-2,R128,2011
2011-520,Roland Garros,2011-05-22,27,104268,Alejandro Falla,L,COL,103808,Potito Starace,R,ITA,7-6(2) 6-1 6-1,R128,2011
2011-520,Roland Garros,2011-05-22,28,104252,Florian Mayer,R,GER,103857,Igor Kunitsyn,R,RUS,6-3 4-6 6-4 6-3,R128,2011
2011-520,Roland Garros,2011-05-22,29,104731,Kevin Anderson,R,RSA,103917,Nicolas Mahut,R,FRA,6-4 6-4 6-7(6) 6-3,R128,2011
2011-520,Roland Garros,2011-05-22,30,103428,Juan Ignacio Chela,R,ARG,105065,Tim Smyczek,R,USA,7-6(5) 6-1 6-1,R128,2011
2011-520,Roland Garros,2011-05-22,31,104586,Lukas Rosol,R,CZE,104273,Edouard Roger Vasselin,R,FRA,3-6 6-2 6-4 3-6 7-5,R128,2011
2011-520,Roland Garros,2011-05-22,32,103781,Jurgen Melzer,L,AUT,104676,Andreas Beck,L,GER,6-3 6-4 6-2,R128,2011
2011-520,Roland Garros,2011-05-22,33,103970,David Ferrer,R,ESP,103813,Jarkko Nieminen,L,FIN,6-3 6-3 6-1,R128,2011
2011-520,Roland Garros,2011-05-22,34,103898,Julien Benneteau,R,FRA,104349,Rui Machado,R,POR,4-6 6-1 6-2 6-0,R128,2011
2011-520,Roland Garros,2011-05-22,35,105453,Kei Nishikori,R,JPN,104229,Yen Hsun Lu,R,TPE,6-1 6-3 6-4,R128,2011
2011-520,Roland Garros,2011-05-22,36,104660,Sergiy Stakhovsky,R,UKR,104095,David Guez,R,FRA,6-7(7) 6-3 6-3 6-3,R128,2011
2011-520,Roland Garros,2011-05-22,37,104327,Steve Darcis,R,BEL,103566,Michael Llodra,L,FRA,6-7(5) 6-3 6-3 6-3,R128,2011
2011-520,Roland Garros,2011-05-22,38,104332,Philipp Petzschner,R,GER,104999,Mischa Zverev,L,GER,7-6(3) 6-0 6-4,R128,2011
2011-520,Roland Garros,2011-05-22,39,105558,Guillaume Rufin,R,FRA,105173,Adrian Mannarino,L,FRA,6-2 6-3 6-2,R128,2011
2011-520,Roland Garros,2011-05-22,40,104792,Gael Monfils,R,FRA,103451,Bjorn Phau,R,GER,4-6 6-3 7-5 6-0,R128,2011
2011-520,Roland Garros,2011-05-22,41,104527,Stan Wawrinka,R,SUI,104227,Augustin Gensse,R,FRA,4-6 6-3 6-4 6-2,R128,2011
2011-520,Roland Garros,2011-05-22,42,105318,Thomas Schoorel,L,NED,104216,Maximo Gonzalez,R,ARG,7-6(5) 6-3 6-3,R128,2011
2011-520,Roland Garros,2011-05-22,43,104214,Igor Andreev,R,RUS,103722,Florent Serra,R,FRA,6-4 6-1 6-3,R128,2011
2011-520,Roland Garros,2011-05-22,44,104542,Jo-Wilfried Tsonga,R,FRA,104225,Jan Hajek,R,CZE,6-3 6-2 6-2,R128,2011
2011-520,Roland Garros,2011-05-22,45,104386,Janko Tipsarevic,R,SRB,104314,Brian Dabul,L,ARG,7-6(1) 6-1 6-0,R128,2011
2011-520,Roland Garros,2011-05-22,46,105137,Pere Riba,R,ESP,104471,Ivan Dodig,R,CRO,6-3 3-6 7-6(6) 6-4,R128,2011
2011-520,Roland Garros,2011-05-22,47,105270,Maxime Teixeira,R,FRA,104672,Vincent Millot,L,FRA,6-2 5-7 6-7(4) 6-4 6-1,R128,2011
2011-520,Roland Garros,2011-05-22,48,103819,Roger Federer,R,SUI,103852,Feliciano Lopez,L,ESP,6-3 6-4 7-6(3),R128,2011
2011-520,Roland Garros,2011-05-22,49,103565,Stephane Robert,R,FRA,104607,Tomas Berdych,R,CZE,3-6 3-6 6-2 6-2 9-7,R128,2011
2011-520,Roland Garros,2011-05-22,50,104926,Fabio Fognini,R,ITA,104797,Denis Istomin,R,UZB,6-4 6-2 6-2,R128,2011
2011-520,Roland Garros,2011-05-22,51,104947,Marsel Ilhan,R,TUR,103163,Tommy Haas,R,GER,6-4 4-6 7-6(1) 6-4,R128,2011
2011-520,Roland Garros,2011-05-22,52,104198,Guillermo Garcia Lopez,R,ESP,103470,Robert Kendrick,R,USA,6-1 7-5 4-6 6-3,R128,2011
2011-520,Roland Garros,2011-05-22,53,103105,Ruben Ramirez Hidalgo,R,ESP,105227,Marin Cilic,R,CRO,7-6(5) 6-4 6-4,R128,2011
2011-520,Roland Garros,2011-05-22,54,103656,Albert Montanes,R,ESP,102967,Marc Gicquel,R,FRA,6-4 6-4 6-2,R128,2011
2011-520,Roland Garros,2011-05-22,55,105062,Mikhail Kukushkin,R,KAZ,104978,Daniel Brands,R,GER,6-2 6-4 6-4,R128,2011
2011-520,Roland Garros,2011-05-22,56,104022,Mikhail Youzhny,R,RUS,104424,Go Soeda,R,JPN,7-5 6-2 6-4,R128,2011
2011-520,Roland Garros,2011-05-22,57,104755,Richard Gasquet,R,FRA,103285,Radek Stepanek,R,CZE,7-5 6-3 6-0,R128,2011
2011-520,Roland Garros,2011-05-22,58,104719,Marcel Granollers,R,ESP,104166,Alex Bogomolov Jr,R,RUS,6-3 3-6 7-6(6) 6-2,R128,2011
2011-520,Roland Garros,2011-05-22,59,104312,Andreas Seppi,R,ITA,104559,Teymuraz Gabashvili,R,RUS,6-3 7-5 7-5,R128,2011
2011-520,Roland Garros,2011-05-22,60,105064,Thomaz Bellucci,L,BRA,104979,Andrey Golubev,R,KAZ,6-4 6-4 6-7(4) 7-6(5),R128,2011
2011-520,Roland Garros,2011-05-22,61,105223,Juan Martin del Potro,R,ARG,103333,Ivo Karlovic,R,CRO,6-7(7) 6-3 7-5 6-4,R128,2011
2011-520,Roland Garros,2011-05-22,62,104882,Blaz Kavcic,R,SLO,105208,Ernests Gulbis,R,LAT,6-1 6-4 6-2,R128,2011
2011-520,Roland Garros,2011-05-22,63,103812,Victor Hanescu,R,ROU,105332,Benoit Paire,R,FRA,7-5 4-6 6-1 7-6(4),R128,2011
2011-520,Roland Garros,2011-05-22,64,104925,Novak Djokovic,R,SRB,105217,Thiemo De Bakker,R,NED,6-2 6-1 6-3,R128,2011
2011-520,Roland Garros,2011-05-22,65,104745,Rafael Nadal,L,ESP,104665,Pablo Andujar,R,ESP,7-5 6-3 7-6(4),R64,2011
2011-520,Roland Garros,2011-05-22,66,105099,Antonio Veic,R,CRO,103786,Nikolay Davydenko,R,RUS,3-6 6-2 7-5 3-6 6-1,R64,2011
2011-520,Roland Garros,2011-05-22,67,103344,Ivan Ljubicic,R,CRO,105023,Sam Querrey,R,USA,7-6(2) 6-4 6-4,R64,2011
2011-520,Roland Garros,2011-05-22,68,104269,Fernando Verdasco,L,ESP,103598,Xavier Malisse,R,BEL,4-6 6-3 7-6(5) 6-1,R64,2011
2011-520,Roland Garros,2011-05-22,69,103888,Mardy Fish,R,USA,104898,Robin Haase,R,NED,7-6(1) 6-2 6-1,R64,2011
2011-520,Roland Garros,2011-05-22,70,104468,Gilles Simon,R,FRA,104871,Jeremy Chardy,R,FRA,4-6 6-4 6-1 6-4,R64,2011
2011-520,Roland Garros,2011-05-22,71,104919,Leonardo Mayer,R,ARG,104571,Marcos Baghdatis,R,CYP,7-5 6-4 7-6(6),R64,2011
2011-520,Roland Garros,2011-05-22,72,104417,Robin Soderling,R,SWE,105077,Albert Ramos,L,ESP,6-3 6-4 6-4,R64,2011
2011-520,Roland Garros,2011-05-22,73,104918,Andy Murray,R,GBR,104620,Simone Bolelli,R,ITA,7-6(3) 6-4 7-5,R64,2011
2011-520,Roland Garros,2011-05-22,74,103582,Michael Berrer,L,GER,103096,Arnaud Clement,R,FRA,7-6(6) 3-6 7-5 6-4,R64,2011
2011-520,Roland Garros,2011-05-22,75,105238,Alexandr Dolgopolov,R,UKR,104890,Andreas Haider Maurer,R,AUT,6-2 6-4 6-2,R64,2011
2011-520,Roland Garros,2011-05-22,76,104678,Viktor Troicki,R,SRB,104735,Tobias Kamke,R,GER,6-2 6-2 7-6(4),R64,2011
2011-520,Roland Garros,2011-05-22,77,103997,Lukasz Kubot,R,POL,104122,Carlos Berlocq,R,ARG,6-3 7-6(4) 6-3,R64,2011
2011-520,Roland Garros,2011-05-22,78,104268,Alejandro Falla,L,COL,104252,Florian Mayer,R,GER,4-6 7-6(4) 6-1 6-2,R64,2011
2011-520,Roland Garros,2011-05-22,79,103428,Juan Ignacio Chela,R,ARG,104731,Kevin Anderson,R,RSA,3-6 6-3 6-4 4-6 6-2,R64,2011
2011-520,Roland Garros,2011-05-22,80,104586,Lukas Rosol,R,CZE,103781,Jurgen Melzer,L,AUT,6-7(4) 6-4 4-6 7-6(3) 6-4,R64,2011
2011-520,Roland Garros,2011-05-22,81,103970,David Ferrer,R,ESP,103898,Julien Benneteau,R,FRA,6-3 6-4 6-2,R64,2011
2011-520,Roland Garros,2011-05-22,82,104660,Sergiy Stakhovsky,R,UKR,105453,Kei Nishikori,R,JPN,6-1 3-6 6-3 7-6(3),R64,2011
2011-520,Roland Garros,2011-05-22,83,104327,Steve Darcis,R,BEL,104332,Philipp Petzschner,R,GER,7-5 6-4 6-4,R64,2011
2011-520,Roland Garros,2011-05-22,84,104792,Gael Monfils,R,FRA,105558,Guillaume Rufin,R,FRA,6-3 1-6 6-1 6-3,R64,2011
2011-520,Roland Garros,2011-05-22,85,104527,Stan Wawrinka,R,SUI,105318,Thomas Schoorel,L,NED,6-3 6-2 6-4,R64,2011
2011-520,Roland Garros,2011-05-22,86,104542,Jo-Wilfried Tsonga,R,FRA,104214,Igor Andreev,R,RUS,6-3 7-6(4) 6-3,R64,2011
2011-520,Roland Garros,2011-05-22,87,104386,Janko Tipsarevic,R,SRB,105137,Pere Riba,R,ESP,6-1 6-3 6-0,R64,2011
2011-520,Roland Garros,2011-05-22,88,103819,Roger Federer,R,SUI,105270,Maxime Teixeira,R,FRA,6-3 6-0 6-2,R64,2011
2011-520,Roland Garros,2011-05-22,89,104926,Fabio Fognini,R,ITA,103565,Stephane Robert,R,FRA,6-2 6-1 6-0,R64,2011
2011-520,Roland Garros,2011-05-22,90,104198,Guillermo Garcia Lopez,R,ESP,104947,Marsel Ilhan,R,TUR,6-4 1-6 6-2 4-6 13-11,R64,2011
2011-520,Roland Garros,2011-05-22,91,103656,Albert Montanes,R,ESP,103105,Ruben Ramirez Hidalgo,R,ESP,6-7(5) 6-4 6-1 6-2,R64,2011
2011-520,Roland Garros,2011-05-22,92,104022,Mikhail Youzhny,R,RUS,105062,Mikhail Kukushkin,R,KAZ,6-3 7-5 6-4,R64,2011
2011-520,Roland Garros,2011-05-22,93,104755,Richard Gasquet,R,FRA,104719,Marcel Granollers,R,ESP,4-6 6-3 6-2 6-4,R64,2011
2011-520,Roland Garros,2011-05-22,94,105064,Thomaz Bellucci,L,BRA,104312,Andreas Seppi,R,ITA,6-1 6-2 6-4,R64,2011
2011-520,Roland Garros,2011-05-22,95,105223,Juan Martin del Potro,R,ARG,104882,Blaz Kavcic,R,SLO,6-3 6-2 6-4,R64,2011
2011-520,Roland Garros,2011-05-22,96,104925,Novak Djokovic,R,SRB,103812,Victor Hanescu,R,ROU,6-4 6-1 2-3 RET,R64,2011
2011-520,Roland Garros,2011-05-22,97,104745,Rafael Nadal,L,ESP,105099,Antonio Veic,R,CRO,6-1 6-3 6-0,R32,2011
2011-520,Roland Garros,2011-05-22,98,103344,Ivan Ljubicic,R,CRO,104269,Fernando Verdasco,L,ESP,6-3 7-6(6) 6-4,R32,2011
2011-520,Roland Garros,2011-05-22,99,104468,Gilles Simon,R,FRA,103888,Mardy Fish,R,USA,6-3 6-4 6-2,R32,2011
2011-520,Roland Garros,2011-05-22,100,104417,Robin Soderling,R,SWE,104919,Leonardo Mayer,R,ARG,6-1 6-4 6-3,R32,2011
2011-520,Roland Garros,2011-05-22,101,104918,Andy Murray,R,GBR,103582,Michael Berrer,L,GER,6-2 6-3 6-2,R32,2011
2011-520,Roland Garros,2011-05-22,102,104678,Viktor Troicki,R,SRB,105238,Alexandr Dolgopolov,R,UKR,6-4 3-6 6-3 6-4,R32,2011
2011-520,Roland Garros,2011-05-22,103,104268,Alejandro Falla,L,COL,103997,Lukasz Kubot,R,POL,6-7(4) 6-4 7-5 6-4,R32,2011
2011-520,Roland Garros,2011-05-22,104,103428,Juan Ignacio Chela,R,ARG,104586,Lukas Rosol,R,CZE,6-2 6-4 3-6 7-6(5),R32,2011
2011-520,Roland Garros,2011-05-22,105,103970,David Ferrer,R,ESP,104660,Sergiy Stakhovsky,R,UKR,6-1 6-1 6-3,R32,2011
2011-520,Roland Garros,2011-05-22,106,104792,Gael Monfils,R,FRA,104327,Steve Darcis,R,BEL,6-3 6-4 7-5,R32,2011
2011-520,Roland Garros,2011-05-22,107,104527,Stan Wawrinka,R,SUI,104542,Jo-Wilfried Tsonga,R,FRA,4-6 6-7(3) 7-6(5) 6-2 6-3,R32,2011
2011-520,Roland Garros,2011-05-22,108,103819,Roger Federer,R,SUI,104386,Janko Tipsarevic,R,SRB,6-1 6-4 6-3,R32,2011
2011-520,Roland Garros,2011-05-22,109,104926,Fabio Fognini,R,ITA,104198,Guillermo Garcia Lopez,R,ESP,4-6 6-3 6-3 6-1,R32,2011
2011-520,Roland Garros,2011-05-22,110,103656,Albert Montanes,R,ESP,104022,Mikhail Youzhny,R,RUS,6-1 7-6(0) 6-1,R32,2011
2011-520,Roland Garros,2011-05-22,111,104755,Richard Gasquet,R,FRA,105064,Thomaz Bellucci,L,BRA,6-2 6-3 3-6 6-3,R32,2011
2011-520,Roland Garros,2011-05-22,112,104925,Novak Djokovic,R,SRB,105223,Juan Martin del Potro,R,ARG,6-3 3-6 6-3 6-2,R32,2011
2011-520,Roland Garros,2011-05-22,113,104745,Rafael Nadal,L,ESP,103344,Ivan Ljubicic,R,CRO,7-5 6-3 6-3,R16,2011
2011-520,Roland Garros,2011-05-22,114,104417,Robin Soderling,R,SWE,104468,Gilles Simon,R,FRA,6-2 6-3 7-6(5),R16,2011
2011-520,Roland Garros,2011-05-22,115,104918,Andy Murray,R,GBR,104678,Viktor Troicki,R,SRB,4-6 4-6 6-3 6-2 7-5,R16,2011
2011-520,Roland Garros,2011-05-22,116,103428,Juan Ignacio Chela,R,ARG,104268,Alejandro Falla,L,COL,4-6 6-2 1-6 7-6(5) 6-2,R16,2011
2011-520,Roland Garros,2011-05-22,117,104792,Gael Monfils,R,FRA,103970,David Ferrer,R,ESP,6-4 2-6 7-5 1-6 8-6,R16,2011
2011-520,Roland Garros,2011-05-22,118,103819,Roger Federer,R,SUI,104527,Stan Wawrinka,R,SUI,6-3 6-2 7-5,R16,2011
2011-520,Roland Garros,2011-05-22,119,104926,Fabio Fognini,R,ITA,103656,Albert Montanes,R,ESP,4-6 6-4 3-6 6-3 11-9,R16,2011
2011-520,Roland Garros,2011-05-22,120,104925,Novak Djokovic,R,SRB,104755,Richard Gasquet,R,FRA,6-4 6-4 6-2,R16,2011
2011-520,Roland Garros,2011-05-22,121,104745,Rafael Nadal,L,ESP,104417,Robin Soderling,R,SWE,6-4 6-1 7-6(3),QF,2011
2011-520,Roland Garros,2011-05-22,122,104918,Andy Murray,R,GBR,103428,Juan Ignacio Chela,R,ARG,7-6(2) 7-5 6-2,QF,2011
2011-520,Roland Garros,2011-05-22,123,103819,Roger Federer,R,SUI,104792,Gael Monfils,R,FRA,6-4 6-3 7-6(3),QF,2011
2011-520,Roland Garros,2011-05-22,124,104925,Novak Djokovic,R,SRB,104926,Fabio Fognini,R,ITA,W/O,QF,2011
2011-520,Roland Garros,2011-05-22,125,104745,Rafael Nadal,L,ESP,104918,Andy Murray,R,GBR,6-4 7-5 6-4,SF,2011
2011-520,Roland Garros,2011-05-22,126,103819,Roger Federer,R,SUI,104925,Novak Djokovic,R,SRB,7-6(5) 6-3 3-6 7-6(5),SF,2011
2011-520,Roland Garros,2011-05-22,127,104745,Rafael Nadal,L,ESP,103819,Roger Federer,R,SUI,7-5 7-6(3) 5-7 6-1,F,2011
2011-560,US Open,2011-08-29,1,104925,Novak Djokovic,R,SRB,103851,Conor Niland,R,IRL,6-0 5-1 RET,R128,2011
2011-560,US Open,2011-08-29,2,104122,Carlos Berlocq,R,ARG,105137,Pere Riba,R,ESP,7-5 6-0 6-1,R128,2011
2011-560,US Open,2011-08-29,3,103808,Potito Starace,R,ITA,103582,Michael Berrer,L,GER,6-4 4-6 6-3 6-2,R128,2011
2011-560,US Open,2011-08-29,4,103786,Nikolay Davydenko,R,RUS,104471,Ivan Dodig,R,CRO,6-7(6) 6-3 6-0 2-6 6-2,R128,2011
2011-560,US Open,2011-08-29,5,105238,Alexandr Dolgopolov,R,UKR,104523,Frederico Gil,R,POR,6-4 6-2 7-5,R128,2011
2011-560,US Open,2011-08-29,6,104262,Flavio Cipolla,R,ITA,105453,Kei Nishikori,R,JPN,6-4 6-2 RET,R128,2011
2011-560,US Open,2011-08-29,7,103333,Ivo Karlovic,R,CRO,103602,Fernando Gonzalez,R,CHI,6-4 6-4 7-6(3),R128,2011
2011-560,US Open,2011-08-29,8,104755,Richard Gasquet,R,FRA,104660,Sergiy Stakhovsky,R,UKR,6-4 6-4 6-0,R128,2011
2011-560,US Open,2011-08-29,9,104607,Tomas Berdych,R,CZE,104579,Romain Jouan,R,FRA,6-2 7-6(4) 6-1,R128,2011
2011-560,US Open,2011-08-29,10,104926,Fabio Fognini,R,ITA,104547,Horacio Zeballos,L,ARG,5-7 6-4 7-6(5) 6-4,R128,2011
2011-560,US Open,2011-08-29,11,104332,Philipp Petzschner,R,GER,105077,Albert Ramos,L,ESP,7-5 6-7(2) 6-3 6-7(5) 6-3,R128,2011
2011-560,US Open,2011-08-29,12,104386,Janko Tipsarevic,R,SRB,104227,Augustin Gensse,R,FRA,6-2 7-5 6-0,R128,2011
2011-560,US Open,2011-08-29,13,104719,Marcel Granollers,R,ESP,103598,Xavier Malisse,R,BEL,6-4 6-4 6-4,R128,2011
2011-560,US Open,2011-08-29,14,105062,Mikhail Kukushkin,R,KAZ,103656,Albert Montanes,R,ESP,7-5 6-2 3-6 7-6(5),R128,2011
2011-560,US Open,2011-08-29,15,103507,Juan Carlos Ferrero,R,ESP,104665,Pablo Andujar,R,ESP,1-6 7-5 5-7 6-1 6-3,R128,2011
2011-560,US Open,2011-08-29,16,104792,Gael Monfils,R,FRA,105777,Grigor Dimitrov,R,BUL,7-6(4) 6-3 6-4,R128,2011
2011-560,US Open,2011-08-29,17,103819,Roger Federer,R,SUI,105053,Santiago Giraldo,R,COL,6-4 6-3 6-2,R128,2011
2011-560,US Open,2011-08-29,18,104534,Dudi Sela,R,ISR,105064,Thomaz Bellucci,L,BRA,4-6 2-6 6-4 6-3 6-0,R128,2011
2011-560,US Open,2011-08-29,19,106071,Bernard Tomic,R,AUS,103676,Michael Yani,R,USA,6-3 6-4 6-4,R128,2011
2011-560,US Open,2011-08-29,20,105227,Marin Cilic,R,CRO,105992,Ryan Harrison,R,USA,6-2 7-5 7-6(6),R128,2011
2011-560,US Open,2011-08-29,21,103285,Radek Stepanek,R,CZE,104259,Philipp Kohlschreiber,R,GER,6-4 6-1 6-3,R128,2011
2011-560,US Open,2011-08-29,22,104338,Juan Monaco,R,ARG,104312,Andreas Seppi,R,ITA,7-6(1) 6-2 6-2,R128,2011
2011-560,US Open,2011-08-29,23,103163,Tommy Haas,R,GER,104850,Jonathan Dasnieres De Veigy,L,FRA,6-3 6-4 6-7(5) 6-1,R128,2011
2011-560,US Open,2011-08-29,24,104268,Alejandro Falla,L,COL,104678,Viktor Troicki,R,SRB,3-6 6-3 4-6 7-5 7-5,R128,2011
2011-560,US Open,2011-08-29,25,104542,Jo-Wilfried Tsonga,R,FRA,104229,Yen Hsun Lu,R,TPE,6-4 6-4 6-4,R128,2011
2011-560,US Open,2011-08-29,26,104869,Sergei Bubka,R,UKR,104890,Andreas Haider Maurer,R,AUT,6-3 6-2 3-6 6-4,R128,2011
2011-560,US Open,2011-08-29,27,104947,Marsel Ilhan,R,TUR,104433,Frank Dancevic,R,CAN,6-3 6-2 1-0 RET,R128,2011
2011-560,US Open,2011-08-29,28,104269,Fernando Verdasco,L,ESP,103813,Jarkko Nieminen,L,FIN,3-6 6-4 6-1 6-4,R128,2011
2011-560,US Open,2011-08-29,29,103566,Michael Llodra,L,FRA,103812,Victor Hanescu,R,ROU,6-2 4-6 4-6 6-3 6-2,R128,2011
2011-560,US Open,2011-08-29,30,104731,Kevin Anderson,R,RSA,104424,Go Soeda,R,JPN,6-1 6-3 6-0,R128,2011
2011-560,US Open,2011-08-29,31,104291,Malek Jaziri,R,TUN,105217,Thiemo De Bakker,R,NED,4-6 6-1 6-4 6-2,R128,2011
2011-560,US Open,2011-08-29,32,103888,Mardy Fish,R,USA,104735,Tobias Kamke,R,GER,6-2 6-2 6-1,R128,2011
2011-560,US Open,2011-08-29,33,104297,Rogerio Dutra Silva,R,BRA,104476,Louk Sorensen,R,IRL,6-0 3-6 6-4 1-0 RET,R128,2011
2011-560,US Open,2011-08-29,34,104166,Alex Bogomolov Jr,R,RUS,105449,Steve Johnson,R,USA,4-6 4-6 6-3 7-6(3) 6-3,R128,2011
2011-560,US Open,2011-08-29,35,104068,Robby Ginepri,R,USA,105154,Joao Souza,R,BRA,6-3 6-4 6-7(5) 6-1,R128,2011
2011-560,US Open,2011-08-29,36,104545,John Isner,R,USA,104571,Marcos Baghdatis,R,CYP,7-6(2) 7-6(11) 2-6 6-4,R128,2011
2011-560,US Open,2011-08-29,37,105223,Juan Martin del Potro,R,ARG,103835,Filippo Volandri,R,ITA,6-3 6-1 6-1,R128,2011
2011-560,US Open,2011-08-29,38,103675,Diego Junqueira,L,ARG,103971,Karol Beck,R,SVK,6-2 RET,R128,2011
2011-560,US Open,2011-08-29,39,104198,Guillermo Garcia Lopez,R,ESP,104593,Daniel Gimeno Traver,R,ESP,6-3 1-6 7-6(1) 4-6 7-6(4),R128,2011
2011-560,US Open,2011-08-29,40,104468,Gilles Simon,R,FRA,103672,Ricardo Mello,L,BRA,3-6 6-3 6-4 3-6 6-4,R128,2011
2011-560,US Open,2011-08-29,41,104527,Stan Wawrinka,R,SUI,104216,Maximo Gonzalez,R,ARG,3-6 6-4 6-1 6-3,R128,2011
2011-560,US Open,2011-08-29,42,105385,Donald Young,L,USA,105041,Lukas Lacko,R,SVK,6-4 6-2 6-4,R128,2011
2011-560,US Open,2011-08-29,43,104327,Steve Darcis,R,BEL,104098,Dmitry Tursunov,R,RUS,6-7(4) 4-6 7-5 6-1 7-6(0),R128,2011
2011-560,US Open,2011-08-29,44,103428,Juan Ignacio Chela,R,ARG,104594,Marinko Matosevic,R,AUS,3-1 RET,R128,2011
2011-560,US Open,2011-08-29,45,103852,Feliciano Lopez,L,ESP,105147,Tatsuma Ito,R,JPN,6-2 6-4 6-4,R128,2011
2011-560,US Open,2011-08-29,46,105577,Vasek Pospisil,R,CAN,104586,Lukas Rosol,R,CZE,6-1 6-2 6-1,R128,2011
2011-560,US Open,2011-08-29,47,104898,Robin Haase,R,NED,104349,Rui Machado,R,POR,6-0 6-4 6-4,R128,2011
2011-560,US Open,2011-08-29,48,104918,Andy Murray,R,GBR,104500,Somdev Devvarman,R,IND,7-6(5) 6-2 6-3,R128,2011
2011-560,US Open,2011-08-29,49,103970,David Ferrer,R,ESP,104214,Igor Andreev,R,RUS,2-6 6-3 6-0 6-4,R128,2011
2011-560,US Open,2011-08-29,50,103484,James Blake,R,USA,104619,Jesse Huta Galung,R,NED,6-4 6-2 4-6 6-4,R128,2011
2011-560,US Open,2011-08-29,51,103444,Jean Rene Lisnard,R,MON,103694,Olivier Rochus,R,BEL,7-6(5) 6-2 6-4,R128,2011
2011-560,US Open,2011-08-29,52,104252,Florian Mayer,R,GER,105173,Adrian Mannarino,L,FRA,6-2 6-0 6-1,R128,2011
2011-560,US Open,2011-08-29,53,104053,Andy Roddick,R,USA,103188,Michael Russell,R,USA,6-2 6-4 4-6 7-5,R128,2011
2011-560,US Open,2011-08-29,54,106058,Jack Sock,R,USA,102967,Marc Gicquel,R,FRA,6-4 6-3 1-6 6-4,R128,2011
2011-560,US Open,2011-08-29,55,104797,Denis Istomin,R,UZB,104976,Ryan Sweeting,R,USA,3-6 7-5 6-4 7-6(4),R128,2011
2011-560,US Open,2011-08-29,56,103898,Julien Benneteau,R,FRA,104597,Nicolas Almagro,R,ESP,6-2 6-4 6-3,R128,2011
2011-560,US Open,2011-08-29,57,105208,Ernests Gulbis,R,LAT,104022,Mikhail Youzhny,R,RUS,6-2 6-4 6-4,R128,2011
2011-560,US Open,2011-08-29,58,104180,Gilles Muller,L,LUX,104273,Edouard Roger Vasselin,R,FRA,7-6(5) 6-4 6-4,R128,2011
2011-560,US Open,2011-08-29,59,103857,Igor Kunitsyn,R,RUS,104897,Matthias Bachinger,R,GER,2-6 1-6 6-1 6-4 6-4,R128,2011
2011-560,US Open,2011-08-29,60,103781,Jurgen Melzer,L,AUT,103799,Eric Prodon,R,FRA,6-2 7-6(4) 6-2,R128,2011
2011-560,US Open,2011-08-29,61,103344,Ivan Ljubicic,R,CRO,104882,Blaz Kavcic,R,SLO,7-6(5) 3-6 6-1 7-5,R128,2011
2011-560,US Open,2011-08-29,62,103900,David Nalbandian,R,ARG,104035,Bobby Reynolds,R,USA,4-6 6-3 6-4 6-3,R128,2011
2011-560,US Open,2011-08-29,63,103917,Nicolas Mahut,R,FRA,104857,Robert Farah,R,COL,3-6 6-7(4) 6-2 6-4 6-0,R128,2011
2011-560,US Open,2011-08-29,64,104745,Rafael Nadal,L,ESP,104979,Andrey Golubev,R,KAZ,6-3 7-6(1) 7-5,R128,2011
2011-560,US Open,2011-08-29,65,104925,Novak Djokovic,R,SRB,104122,Carlos Berlocq,R,ARG,6-0 6-0 6-2,R64,2011
2011-560,US Open,2011-08-29,66,103786,Nikolay Davydenko,R,RUS,103808,Potito Starace,R,ITA,6-2 6-4 7-5,R64,2011
